folio,sitio,tipificacion,carbono_arboles
71923,1,Inicial,0.625963
71923,2,Inicial,0.11900933
71923,3,Inicial,0
71923,4,Inicial,2.04290159
71924,1,Monitoreo,NULL
71924,2,Monitoreo,NULL
71924,3,Monitoreo,NULL
71924,4,Monitoreo,NULL
71925,1,Inicial,1.2243214
71925,2,Inicial,0
71925,3,Inicial,0.10458915
71925,4,Inicial,0
71927,1,Inicial,0.43740065
71927,2,Inicial,0
71927,3,Inicial,0
71927,4,Inicial,0
71928,1,Inicial,0.88547855
71928,2,Inicial,0.1499268
71928,3,Inicial,0.1440902
71928,4,Inicial,0.5257429
71929,1,Inicial,2.1245178
71929,2,Inicial,0
71929,3,Inicial,0
71929,4,Inicial,0
71932,1,Reemplazo,1.74311351
71932,2,Reemplazo,5.72228839
71932,3,Reemplazo,0
71932,4,Reemplazo,0
71933,1,Inicial,0.76247962
71933,2,Inicial,2.19115642
71933,3,Inicial,0.51208992
71933,4,Inicial,0.7192138
71934,1,Inicial,0
71934,2,Monitoreo,NULL
71934,3,Monitoreo,NULL
71934,4,Monitoreo,NULL
71935,1,Monitoreo,NULL
71935,2,Monitoreo,NULL
71935,3,Monitoreo,NULL
71935,4,Monitoreo,NULL
71936,1,Monitoreo,NULL
71936,2,Monitoreo,NULL
71936,3,Monitoreo,NULL
71936,4,Monitoreo,NULL
71937,1,Monitoreo,NULL
71937,2,Monitoreo,NULL
71937,3,Monitoreo,NULL
71937,4,Monitoreo,NULL
71938,1,Inicial,2.90433941
71938,2,Inicial,4.47635548
71938,3,Inicial,2.08079425
71938,4,Inicial,0
71940,1,Monitoreo,NULL
71940,2,Monitoreo,NULL
71940,3,Monitoreo,NULL
71940,4,Monitoreo,NULL
71941,1,Monitoreo,NULL
71941,2,Monitoreo,NULL
71941,3,Monitoreo,NULL
71941,4,Monitoreo,NULL
71942,1,Inicial,0.6504382
71942,2,Inicial,0.40434805
71942,3,Inicial,0
71942,4,Inicial,0
71944,1,Monitoreo,NULL
71944,2,Monitoreo,NULL
71944,3,Monitoreo,NULL
71944,4,Monitoreo,NULL
71945,1,Monitoreo,NULL
71945,2,Monitoreo,NULL
71945,3,Monitoreo,NULL
71945,4,Monitoreo,NULL
71946,1,Inicial,0
71946,2,Inicial,0
71946,3,Inicial,0
71946,4,Inicial,0
71947,1,Monitoreo,NULL
71947,2,Monitoreo,NULL
71947,3,Monitoreo,NULL
71947,4,Monitoreo,NULL
71948,1,Monitoreo,NULL
71948,2,Monitoreo,NULL
71948,3,Monitoreo,NULL
71948,4,Monitoreo,NULL
71949,1,Monitoreo,NULL
71949,2,Monitoreo,NULL
71949,3,Monitoreo,NULL
71949,4,Monitoreo,NULL
71950,1,Monitoreo,NULL
71950,2,Monitoreo,NULL
71950,3,Monitoreo,NULL
71950,4,Monitoreo,NULL
71951,1,Monitoreo,NULL
71951,2,Monitoreo,NULL
71951,3,Monitoreo,NULL
71951,4,Monitoreo,NULL
71952,1,Inicial,2.97932919
71952,2,Inicial,0.20443329
71952,3,Inicial,0.35047182
71952,4,Inicial,2.81830709
71953,1,Inicial,2.9287973
71953,2,Inicial,2.50545835
71953,3,Inicial,1.21774797
71953,4,Inicial,0.1639282
71954,1,Inicial,0
71954,2,Inicial,2.5066819
71954,3,Inicial,0
71954,4,Inicial,0
71955,1,Monitoreo,NULL
71955,2,Monitoreo,NULL
71955,3,Monitoreo,NULL
71955,4,Monitoreo,NULL
71956,1,Monitoreo,NULL
71956,2,Monitoreo,NULL
71956,3,Monitoreo,NULL
71956,4,Monitoreo,NULL
71958,1,Inicial,0
71958,2,Inicial,0
71958,3,Inicial,0.08281152
71958,4,Inicial,0.38536396
71960,1,Inicial,1.3419435
71960,2,Monitoreo,NULL
71960,3,Inicial,3.1654259
71960,4,Monitoreo,NULL
71961,1,Reemplazo,0.0887112
71961,2,Reemplazo,2.0917883
71961,3,Monitoreo,NULL
71961,4,Monitoreo,NULL
71962,1,Monitoreo,NULL
71962,2,Monitoreo,NULL
71962,3,Monitoreo,NULL
71962,4,Monitoreo,NULL
71968,1,Reemplazo,1.6385937
71968,2,Reemplazo,1.81645755
71968,3,Reemplazo,0.734648
71968,4,Reemplazo,0.7671446
71971,1,Reemplazo,2.8781326
71971,2,Monitoreo,NULL
71971,3,Reemplazo,1.30125083
71971,4,Reemplazo,0.7410748
71972,1,Inicial,0.6395363
71972,2,Inicial,0.0658155
71972,3,Inicial,0
71972,4,Inicial,1.07777156
71973,1,Reemplazo,0.74134911
71973,2,Monitoreo,NULL
71973,3,Monitoreo,NULL
71973,4,Reemplazo,0.1089793
71974,1,Inicial,1.4646136
71974,2,Inicial,0.7307446
71974,3,Inicial,0.48626799
71974,4,Inicial,0.37567711
71977,1,Monitoreo,NULL
71977,2,Monitoreo,NULL
71977,3,Monitoreo,NULL
71977,4,Monitoreo,NULL
71978,1,Inicial,2.7881861
71978,2,Monitoreo,NULL
71978,3,Inicial,1.7151795
71978,4,Inicial,2.3601401
71979,1,Inicial,3.7317512
71979,2,Inicial,2.9070697
71979,3,Inicial,4.0858864
71979,4,Inicial,2.9998802
71980,1,Reemplazo,5.1521773
71980,2,Monitoreo,NULL
71980,3,Reemplazo,0
71980,4,Reemplazo,10.1757157
71981,1,Inicial,0
71981,2,Monitoreo,NULL
71981,3,Monitoreo,NULL
71981,4,Monitoreo,NULL
71982,1,Inicial,0
71982,2,Monitoreo,NULL
71982,3,Monitoreo,NULL
71982,4,Monitoreo,NULL
71983,1,Inicial,0.5470448
71983,2,Inicial,0.4422714
71983,3,Inicial,0.6392515
71983,4,Inicial,1.0655557
71984,1,Inicial,0.702462
71984,2,Inicial,0
71984,3,Inicial,0
71984,4,Inicial,0.71996191
71985,1,Inicial,0
71985,2,Monitoreo,NULL
71985,3,Monitoreo,NULL
71985,4,Monitoreo,NULL
71986,1,Monitoreo,NULL
71986,2,Monitoreo,NULL
71986,3,Monitoreo,NULL
71986,4,Monitoreo,NULL
71987,1,Inicial,3.884912
71987,2,Inicial,0.964956
71987,3,Inicial,0.863595
71987,4,Inicial,1.9342731
71988,1,Reemplazo,3.0242383
71988,2,Monitoreo,NULL
71988,3,Monitoreo,NULL
71988,4,Reemplazo,8.2969941
71989,1,Monitoreo,NULL
71989,2,Monitoreo,NULL
71989,3,Monitoreo,NULL
71989,4,Monitoreo,NULL
71990,1,Inicial,1.375277
71990,2,Inicial,0.751792
71990,3,Inicial,1.13115
71990,4,Inicial,0.6039922
71991,1,Inicial,1.0849731
71991,2,Inicial,1.0346217
71991,3,Inicial,1.0724342
71991,4,Inicial,0.7381161
71992,1,Inicial,0
71992,2,Monitoreo,NULL
71992,3,Monitoreo,NULL
71992,4,Monitoreo,NULL
71993,1,Monitoreo,NULL
71993,2,Monitoreo,NULL
71993,3,Monitoreo,NULL
71993,4,Monitoreo,NULL
71994,1,Inicial,0.4061107
71994,2,Inicial,0.4547169
71994,3,Inicial,0.1293429
71994,4,Inicial,0.130214
71995,1,Reemplazo,0.6393243
71995,2,Reemplazo,0.824256
71995,3,Monitoreo,NULL
71995,4,Reemplazo,1.2188564
71996,1,Inicial,0.329175
71996,2,Inicial,0.465333
71996,3,Inicial,0.414156
71996,4,Inicial,0.713697
71997,1,Inicial,1.2490634
71997,2,Inicial,0.9829701
71997,3,Inicial,0.6556943
71997,4,Inicial,1.080717
71998,1,Inicial,0.0357041
71998,2,Monitoreo,NULL
71998,3,Inicial,0.1139588
71998,4,Inicial,0.103021
71999,1,Reemplazo,2.03709596
71999,2,Reemplazo,0.64351742
71999,3,Reemplazo,0
71999,4,Reemplazo,1.5394799
72000,1,Inicial,0
72000,2,Monitoreo,NULL
72000,3,Monitoreo,NULL
72000,4,Monitoreo,NULL
72001,1,Inicial,1.3954109
72001,2,Inicial,1.7782803
72001,3,Inicial,0.9428253
72001,4,Inicial,1.18637793
72003,1,Reemplazo,0.28589819
72003,2,Monitoreo,NULL
72003,3,Monitoreo,NULL
72003,4,Monitoreo,NULL
72008,1,Inicial,0
72008,2,Monitoreo,NULL
72008,3,Monitoreo,NULL
72008,4,Monitoreo,NULL
72011,1,Monitoreo,NULL
72011,2,Monitoreo,NULL
72011,3,Monitoreo,NULL
72011,4,Monitoreo,NULL
72012,1,Inicial,0
72012,2,Monitoreo,NULL
72012,3,Monitoreo,NULL
72012,4,Monitoreo,NULL
72016,1,Monitoreo,NULL
72016,2,Monitoreo,NULL
72016,3,Monitoreo,NULL
72016,4,Monitoreo,NULL
72018,1,Inicial,1.144985
72018,2,Inicial,0.5242823
72018,3,Inicial,0.2181732
72018,4,Inicial,0.3712467
72019,1,Inicial,0.7730392
72019,2,Inicial,0.5396686
72019,3,Inicial,1.304568
72019,4,Inicial,0.2713979
72021,1,Inicial,0.1419199
72021,2,Inicial,0.1238314
72021,3,Inicial,0.0470797
72021,4,Inicial,0.16003
72022,1,Inicial,0.0646146
72022,2,Inicial,0.1591427
72022,3,Inicial,0
72022,4,Inicial,0
72023,1,Inicial,0.3267957
72023,2,Inicial,0.5814695
72023,3,Inicial,0.3654062
72023,4,Inicial,0.6264248
72025,1,Reemplazo,2.2314625
72025,2,Reemplazo,1.21089493
72025,3,Reemplazo,0.6643196
72025,4,Reemplazo,0.4561812
72027,1,Inicial,1.6500675
72027,2,Inicial,4.3188218
72027,3,Inicial,0.4592536
72027,4,Inicial,1.3366887
72028,1,Inicial,0.2787137
72028,2,Inicial,0.4519049
72028,3,Monitoreo,NULL
72028,4,Monitoreo,NULL
72032,1,Inicial,1.3846409
72032,2,Inicial,1.39451303
72032,3,Inicial,1.2380954
72032,4,Inicial,1.29449778
72035,1,Inicial,1.4934998
72035,2,Inicial,1.1537882
72035,3,Monitoreo,NULL
72035,4,Inicial,0.7296334
72036,1,Reemplazo,1.8376037
72036,2,Reemplazo,0.53117996
72036,3,Reemplazo,0.2500186
72036,4,Reemplazo,2.0656385
72037,1,Inicial,0.41637296
72037,2,Inicial,1.0595981
72037,3,Inicial,0.54519279
72037,4,Inicial,2.01423081
72041,1,Inicial,1.08158015
72041,2,Inicial,2.28215803
72041,3,Inicial,0.50879773
72041,4,Inicial,0.6756306
72043,1,Inicial,5.4241925
72043,2,Inicial,4.7037139
72043,3,Inicial,4.7988672
72043,4,Inicial,6.0096816
72049,1,Inicial,0.167366
72049,2,Inicial,0
72049,3,Inicial,0
72049,4,Inicial,0.5528709
72052,1,Inicial,0
72052,2,Monitoreo,NULL
72052,3,Monitoreo,NULL
72052,4,Monitoreo,NULL
72053,1,Inicial,0.0736605
72053,2,Inicial,0.0877464
72053,3,Inicial,0
72053,4,Inicial,0
72054,1,Inicial,1.64993714
72054,2,Inicial,0.6549605
72054,3,Inicial,0.19206543
72054,4,Inicial,0.91185387
72056,1,Inicial,4.2182592
72056,2,Inicial,2.6758304
72056,3,Inicial,1.7849756
72056,4,Inicial,1.6204651
72058,1,Inicial,5.95392078
72058,2,Monitoreo,NULL
72058,3,Inicial,5.14037215
72058,4,Inicial,3.54291669
72059,1,Inicial,0.60307655
72059,2,Inicial,0.7760158
72059,3,Monitoreo,NULL
72059,4,Monitoreo,NULL
72060,1,Inicial,0.03672609
72060,2,Inicial,0.453743
72060,3,Inicial,0.05412607
72060,4,Inicial,0.6107013
72061,1,Inicial,1.26513082
72061,2,Inicial,0.2934424
72061,3,Inicial,0.038448
72061,4,Inicial,0.6372754
72062,1,Inicial,0
72062,2,Monitoreo,NULL
72062,3,Monitoreo,NULL
72062,4,Monitoreo,NULL
72063,1,Inicial,1.3048333
72063,2,Inicial,1.00018666
72063,3,Inicial,0.7720567
72063,4,Inicial,1.1538324
72064,1,Inicial,3.65358461
72064,2,Inicial,2.3355807
72064,3,Inicial,3.26082803
72064,4,Inicial,3.12587837
72065,1,Inicial,5.30948944
72065,2,Inicial,5.09437296
72065,3,Inicial,5.4124602
72065,4,Inicial,6.06553489
72066,1,Reemplazo,6.47124817
72066,2,Monitoreo,NULL
72066,3,Monitoreo,NULL
72066,4,Monitoreo,NULL
72067,1,Monitoreo,NULL
72067,2,Monitoreo,NULL
72067,3,Monitoreo,NULL
72067,4,Monitoreo,NULL
72069,1,Inicial,0.7553579
72069,2,Inicial,0.5155318
72069,3,Inicial,0.18382773
72069,4,Inicial,0
72071,1,Inicial,1.0736099
72071,2,Inicial,2.06043473
72071,3,Inicial,1.2725806
72071,4,Inicial,1.8682763
72072,1,Reemplazo,2.1067192
72072,2,Reemplazo,0.213323
72072,3,Reemplazo,1.904592
72072,4,Reemplazo,1.9538215
72073,1,Reemplazo,0
72073,2,Monitoreo,NULL
72073,3,Monitoreo,NULL
72073,4,Monitoreo,NULL
72074,1,Inicial,2.52902849
72074,2,Inicial,0.9292524
72074,3,Inicial,0.5846145
72074,4,Inicial,0.07483083
72075,1,Inicial,0
72075,2,Inicial,0
72075,3,Inicial,0
72075,4,Inicial,0
72076,1,Monitoreo,NULL
72076,2,Monitoreo,NULL
72076,3,Monitoreo,NULL
72076,4,Monitoreo,NULL
72077,1,Inicial,2.01955775
72077,2,Inicial,1.25022482
72077,3,Inicial,1.48215676
72077,4,Inicial,1.97209664
72078,1,Monitoreo,NULL
72078,2,Monitoreo,NULL
72078,3,Monitoreo,NULL
72078,4,Monitoreo,NULL
72079,1,Monitoreo,NULL
72079,2,Monitoreo,NULL
72079,3,Monitoreo,NULL
72079,4,Monitoreo,NULL
72080,1,Inicial,2.10436808
72080,2,Monitoreo,NULL
72080,3,Inicial,1.6932306
72080,4,Inicial,0.9895098
72081,1,Inicial,0.3857379
72081,2,Inicial,1.9713278
72081,3,Inicial,1.0959446
72081,4,Inicial,1.91438896
72084,1,Inicial,0
72084,2,Inicial,0
72084,3,Inicial,0
72084,4,Inicial,1.10470544
72085,1,Inicial,0.3803096
72085,2,Inicial,0.5807592
72085,3,Inicial,0.4418815
72085,4,Inicial,0.2971684
72086,1,Monitoreo,NULL
72086,2,Monitoreo,NULL
72086,3,Monitoreo,NULL
72086,4,Monitoreo,NULL
72087,1,Monitoreo,NULL
72087,2,Monitoreo,NULL
72087,3,Monitoreo,NULL
72087,4,Monitoreo,NULL
72089,1,Inicial,0.6390645
72089,2,Monitoreo,NULL
72089,3,Monitoreo,NULL
72089,4,Monitoreo,NULL
72096,1,Inicial,0.60636696
72096,2,Inicial,0.81065168
72096,3,Monitoreo,NULL
72096,4,Inicial,1.22846715
72097,1,Inicial,1.8048968
72097,2,Inicial,1.9942
72097,3,Inicial,0.7438791
72097,4,Inicial,0.7411379
72100,1,Inicial,0.3275789
72100,2,Inicial,1.063836
72100,3,Inicial,0.7569256
72100,4,Inicial,0.5172437
72101,1,Inicial,0.3804857
72101,2,Inicial,0.4235188
72101,3,Inicial,1.8259062
72101,4,Inicial,1.1172636
72102,1,Inicial,4.683057
72102,2,Inicial,1.3575862
72102,3,Inicial,5.2736245
72102,4,Inicial,0.7205506
72103,1,Inicial,0.04321845
72103,2,Inicial,0.11822952
72103,3,Inicial,0
72103,4,Inicial,0.2002215
72105,1,Monitoreo,NULL
72105,2,Monitoreo,NULL
72105,3,Monitoreo,NULL
72105,4,Monitoreo,NULL
72106,1,Inicial,3.0783855
72106,2,Inicial,1.3328982
72106,3,Inicial,2.404124
72106,4,Inicial,1.438954
72107,1,Inicial,0
72107,2,Inicial,0.1624724
72107,3,Inicial,0.1958627
72107,4,Inicial,0.3626175
72108,1,Inicial,0.286049
72108,2,Inicial,0.2730488
72108,3,Inicial,1.939542
72108,4,Inicial,0.8520308
72109,1,Inicial,0.0950609
72109,2,Inicial,1.058023
72109,3,Inicial,0
72109,4,Inicial,0.0965043
72110,1,Inicial,0
72110,2,Monitoreo,NULL
72110,3,Monitoreo,NULL
72110,4,Monitoreo,NULL
72111,1,Reemplazo,0.00387859
72111,2,Reemplazo,0.0488566
72111,3,Reemplazo,0.3210045
72111,4,Reemplazo,0
72113,1,Inicial,0.432941
72113,2,Inicial,0.5500828
72113,3,Inicial,0.3100477
72113,4,Inicial,0.1679438
72114,1,Inicial,3.3792317
72114,2,Inicial,2.4214755
72114,3,Inicial,2.6291274
72114,4,Inicial,2.8155368
72115,1,Inicial,4.5853093
72115,2,Inicial,3.7564997
72115,3,Inicial,2.5921741
72115,4,Inicial,2.57742
72116,1,Inicial,3.2820733
72116,2,Inicial,3.3231097
72116,3,Inicial,7.723421
72116,4,Inicial,8.6440435
72117,1,Inicial,1.6321439
72117,2,Inicial,3.7654487
72117,3,Inicial,4.9445085
72117,4,Inicial,5.6045974
72118,1,Inicial,3.8052453
72118,2,Inicial,9.1739535
72118,3,Inicial,10.852989
72118,4,Inicial,8.3685632
72119,1,Inicial,4.2332214
72119,2,Inicial,4.1422109
72119,3,Monitoreo,NULL
72119,4,Inicial,1.9890868
72133,1,Inicial,0.2992607
72133,2,Inicial,0.79961
72133,3,Inicial,0.122437
72133,4,Inicial,1.453834
72134,1,Inicial,6.2398331
72134,2,Inicial,0.0179453
72134,3,Inicial,0.1227609
72134,4,Inicial,3.4604559
72135,1,Inicial,5.386679
72135,2,Inicial,0.5455226
72135,3,Inicial,2.2376864
72135,4,Inicial,2.88655
72137,1,Inicial,0
72137,2,Monitoreo,NULL
72137,3,Monitoreo,NULL
72137,4,Monitoreo,NULL
72138,1,Inicial,0.467115
72138,2,Monitoreo,NULL
72138,3,Inicial,0.732006
72138,4,Inicial,0
72140,1,Inicial,1.06874506
72140,2,Inicial,0.75980005
72140,3,Inicial,0.37434076
72140,4,Inicial,0.1223912
72141,1,Reemplazo,0.0732493
72141,2,Reemplazo,0.5888715
72141,3,Reemplazo,0.29648192
72141,4,Reemplazo,0
72142,1,Inicial,0
72142,2,Monitoreo,NULL
72142,3,Monitoreo,NULL
72142,4,Monitoreo,NULL
72143,1,Inicial,3.10966362
72143,2,Inicial,1.2675711
72143,3,Inicial,1.043067
72143,4,Inicial,0
72145,1,Monitoreo,NULL
72145,2,Monitoreo,NULL
72145,3,Monitoreo,NULL
72145,4,Monitoreo,NULL
72147,1,Inicial,0
72147,2,Monitoreo,NULL
72147,3,Monitoreo,NULL
72147,4,Monitoreo,NULL
72152,1,Inicial,4.9997865
72152,2,Inicial,1.0197444
72152,3,Inicial,2.5656232
72152,4,Inicial,1.3235204
72153,1,Inicial,2.68131
72153,2,Inicial,0.174189
72153,3,Inicial,0
72153,4,Inicial,0.29373001
72154,1,Monitoreo,NULL
72154,2,Monitoreo,NULL
72154,3,Monitoreo,NULL
72154,4,Monitoreo,NULL
72155,1,Monitoreo,NULL
72155,2,Monitoreo,NULL
72155,3,Monitoreo,NULL
72155,4,Monitoreo,NULL
72157,1,Monitoreo,NULL
72157,2,Monitoreo,NULL
72157,3,Monitoreo,NULL
72157,4,Monitoreo,NULL
72158,1,Monitoreo,NULL
72158,2,Monitoreo,NULL
72158,3,Monitoreo,NULL
72158,4,Monitoreo,NULL
72159,1,Inicial,1.59476793
72159,2,Inicial,0.6693171
72159,3,Inicial,0.66457466
72159,4,Inicial,1.4959112
72160,1,Monitoreo,NULL
72160,2,Monitoreo,NULL
72160,3,Monitoreo,NULL
72160,4,Monitoreo,NULL
72161,1,Monitoreo,NULL
72161,2,Monitoreo,NULL
72161,3,Monitoreo,NULL
72161,4,Monitoreo,NULL
72162,1,Monitoreo,NULL
72162,2,Monitoreo,NULL
72162,3,Monitoreo,NULL
72162,4,Monitoreo,NULL
72163,1,Monitoreo,NULL
72163,2,Monitoreo,NULL
72163,3,Monitoreo,NULL
72163,4,Monitoreo,NULL
72164,1,Monitoreo,NULL
72164,2,Monitoreo,NULL
72164,3,Monitoreo,NULL
72164,4,Monitoreo,NULL
72165,1,Inicial,3.6877155
72165,2,Inicial,3.78078854
72165,3,Inicial,0.9486439
72165,4,Inicial,0.58153474
72166,1,Monitoreo,NULL
72166,2,Monitoreo,NULL
72166,3,Monitoreo,NULL
72166,4,Monitoreo,NULL
72168,1,Inicial,0.98068886
72168,2,Inicial,0.04237218
72168,3,Inicial,0.5645248
72168,4,Inicial,0.2911861
72169,1,Monitoreo,NULL
72169,2,Monitoreo,NULL
72169,3,Monitoreo,NULL
72169,4,Monitoreo,NULL
72171,1,Inicial,0.44418692
72171,2,Inicial,0.16182838
72171,3,Inicial,0.26133459
72171,4,Inicial,1.48883362
72172,1,Inicial,0.1521372
72172,2,Inicial,0
72172,3,Inicial,0.8654223
72172,4,Inicial,1.53822433
72174,1,Monitoreo,NULL
72174,2,Monitoreo,NULL
72174,3,Monitoreo,NULL
72174,4,Monitoreo,NULL
72175,1,Monitoreo,NULL
72175,2,Monitoreo,NULL
72175,3,Monitoreo,NULL
72175,4,Monitoreo,NULL
72176,1,Monitoreo,NULL
72176,2,Monitoreo,NULL
72176,3,Monitoreo,NULL
72176,4,Monitoreo,NULL
72179,1,Inicial,0
72179,2,Monitoreo,NULL
72179,3,Monitoreo,NULL
72179,4,Monitoreo,NULL
72180,1,Inicial,1.5128616
72180,2,Inicial,0.76035889
72180,3,Inicial,0.42987752
72180,4,Inicial,1.694382
72183,1,Inicial,0.36660112
72183,2,Inicial,0.15974263
72183,3,Inicial,0.24553742
72183,4,Inicial,0.38336988
72185,1,Monitoreo,NULL
72185,2,Monitoreo,NULL
72185,3,Monitoreo,NULL
72185,4,Monitoreo,NULL
72186,1,Inicial,0.91466694
72186,2,Inicial,0.44351858
72186,3,Inicial,1.81135549
72186,4,Inicial,0.4577298
72187,1,Inicial,0
72187,2,Inicial,1.075742
72187,3,Inicial,0.1641971
72187,4,Inicial,0.4056335
72188,1,Inicial,0.3465561
72188,2,Inicial,0.90302842
72188,3,Inicial,0.33139509
72188,4,Inicial,0.0457139
72189,1,Inicial,0
72189,2,Inicial,0
72189,3,Inicial,0
72189,4,Inicial,0
72190,1,Inicial,1.50675689
72190,2,Inicial,0.27868054
72190,3,Inicial,0.6269739
72190,4,Inicial,2.2003227
72191,1,Inicial,0
72191,2,Monitoreo,NULL
72191,3,Monitoreo,NULL
72191,4,Monitoreo,NULL
72192,1,Inaccesible (social),NULL
72192,2,Monitoreo,NULL
72192,3,Monitoreo,NULL
72192,4,Monitoreo,NULL
72193,1,Inicial,0.3689306
72193,2,Inicial,1.4621435
72193,3,Inicial,2.5437183
72193,4,Inicial,4.6886557
72194,1,Inicial,0.7457038
72194,2,Inicial,0.4394537
72194,3,Inicial,0.5504865
72194,4,Inicial,0.4140545
72195,1,Monitoreo,NULL
72195,2,Monitoreo,NULL
72195,3,Monitoreo,NULL
72195,4,Monitoreo,NULL
72196,1,Reemplazo,0
72196,2,Monitoreo,NULL
72196,3,Monitoreo,NULL
72196,4,Monitoreo,NULL
72197,1,Inicial,0
72197,2,Monitoreo,NULL
72197,3,Monitoreo,NULL
72197,4,Monitoreo,NULL
72198,1,Reemplazo,3.5998542
72198,2,Reemplazo,5.828842
72198,3,Reemplazo,3.15443
72198,4,Reemplazo,4.439909
72199,1,Monitoreo,NULL
72199,2,Monitoreo,NULL
72199,3,Monitoreo,NULL
72199,4,Monitoreo,NULL
72200,1,Monitoreo,NULL
72200,2,Monitoreo,NULL
72200,3,Monitoreo,NULL
72200,4,Monitoreo,NULL
72201,1,Monitoreo,NULL
72201,2,Monitoreo,NULL
72201,3,Monitoreo,NULL
72201,4,Monitoreo,NULL
72202,1,Inicial,0.8323624
72202,2,Inicial,0.7070364
72202,3,Inicial,0.9140467
72202,4,Inicial,1.0838852
72203,1,Monitoreo,NULL
72203,2,Monitoreo,NULL
72203,3,Monitoreo,NULL
72203,4,Monitoreo,NULL
72204,1,Inicial,0.9994279
72204,2,Inicial,1.103414
72204,3,Inicial,0.5684654
72204,4,Inicial,0.65082942
72205,1,Monitoreo,NULL
72205,2,Monitoreo,NULL
72205,3,Monitoreo,NULL
72205,4,Monitoreo,NULL
72207,1,Inicial,0.23001736
72207,2,Inicial,1.344455
72207,3,Inicial,0.70249444
72207,4,Inicial,0.9002989
72208,1,Inicial,4.5210323
72208,2,Inicial,0.194673
72208,3,Inicial,0.4964725
72208,4,Inicial,0
72209,1,Reemplazo,1.9794339
72209,2,Monitoreo,NULL
72209,3,Reemplazo,2.6538109
72209,4,Reemplazo,1.0322026
72210,1,Monitoreo,NULL
72210,2,Monitoreo,NULL
72210,3,Monitoreo,NULL
72210,4,Monitoreo,NULL
72211,1,Reemplazo,1.3074451
72211,2,Monitoreo,NULL
72211,3,Reemplazo,1.009486
72211,4,Monitoreo,NULL
72212,1,Inicial,1.03144291
72212,2,Inicial,0.9309992
72212,3,Inicial,0
72212,4,Inicial,0.4037398
72213,1,Inicial,0.23605264
72213,2,Inicial,0.5761025
72213,3,Inicial,0.0792774
72213,4,Monitoreo,NULL
72214,1,Inicial,1.6946746
72214,2,Inicial,0.6465931
72214,3,Inicial,3.7924925
72214,4,Inicial,6.0242348
72215,1,Inicial,1.051485
72215,2,Inicial,2.029298
72215,3,Inicial,1.332068
72215,4,Inicial,1.8117434
72217,1,Monitoreo,NULL
72217,2,Monitoreo,NULL
72217,3,Monitoreo,NULL
72217,4,Monitoreo,NULL
72219,1,Inicial,0
72219,2,Monitoreo,NULL
72219,3,Monitoreo,NULL
72219,4,Monitoreo,NULL
72224,1,Inicial,0
72224,2,Monitoreo,NULL
72224,3,Monitoreo,NULL
72224,4,Monitoreo,NULL
72225,1,Inicial,0
72225,2,Monitoreo,NULL
72225,3,Monitoreo,NULL
72225,4,Monitoreo,NULL
72226,1,Inicial,0
72226,2,Monitoreo,NULL
72226,3,Monitoreo,NULL
72226,4,Monitoreo,NULL
72227,1,Reemplazo,0
72227,2,Monitoreo,NULL
72227,3,Monitoreo,NULL
72227,4,Monitoreo,NULL
72229,1,Monitoreo,NULL
72229,2,Monitoreo,NULL
72229,3,Monitoreo,NULL
72229,4,Monitoreo,NULL
72230,1,Inicial,0
72230,2,Inicial,0
72230,3,Inicial,0.7695916
72230,4,Inicial,0
72236,1,Inicial,0.6396577
72236,2,Inicial,0.0231218
72236,3,Inicial,0.284787
72236,4,Inicial,0.169219
72237,1,Inicial,0
72237,2,Inicial,0.1774979
72237,3,Inicial,0
72237,4,Inicial,0
72238,1,Reemplazo,1.1958142
72238,2,Reemplazo,0.4105248
72238,3,Reemplazo,0.9357067
72238,4,Monitoreo,NULL
72239,1,Inicial,1.06670568
72239,2,Inicial,2.82083403
72239,3,Inicial,0
72239,4,Inicial,0.234442
72240,1,Inicial,0
72240,2,Inicial,2.243149
72240,3,Inicial,1.139943
72240,4,Inicial,2.7567741
72245,1,Inicial,0.49231644
72245,2,Inicial,0.11836509
72245,3,Inicial,1.75451698
72245,4,Inicial,0.27445262
72248,1,Reemplazo,0.44658019
72248,2,Reemplazo,0.621409
72248,3,Reemplazo,0.94123226
72248,4,Monitoreo,NULL
72249,1,Reemplazo,0.2944991
72249,2,Reemplazo,0.4278332
72249,3,Reemplazo,0.38589489
72249,4,Reemplazo,0.29547074
72250,1,Inicial,2.54487174
72250,2,Inicial,1.7965064
72250,3,Inicial,4.0508755
72250,4,Inicial,0.5059712
72251,1,Inicial,1.4104989
72251,2,Inicial,1.9124158
72251,3,Inicial,1.682443
72251,4,Inicial,2.6550216
72252,1,Inicial,0.7055784
72252,2,Inicial,2.38531826
72252,3,Inicial,2.09057032
72252,4,Inicial,1.7094831
72253,1,Inicial,1.055287
72253,2,Inicial,2.365003
72253,3,Inicial,0.0369598
72253,4,Inicial,0
72255,1,Inicial,3.92279959
72255,2,Inicial,3.88730977
72255,3,Inicial,2.7102338
72255,4,Inicial,4.4371127
72256,1,Inicial,6.3220247
72256,2,Inicial,4.29136818
72256,3,Inicial,4.77356842
72256,4,Inicial,3.17145666
72263,1,Inicial,1.5744588
72263,2,Inicial,2.092237
